"date","temp_c","dew_c","humidity","wind_kph","pressure_hg","precip_mm","district","year","month"
2010-01-12,4.32,2.16,88,8.64,32.17,2.27,"meguro-ku",2010,"january"
2010-01-13,4.32,-1.08,71,17.28,32.01,0,"meguro-ku",2010,"january"
2010-01-14,3.24,-4.32,63,8.64,32.4,0,"meguro-ku",2010,"january"
2010-01-15,4.32,-1.08,69,5.4,32.52,0.11,"meguro-ku",2010,"january"
2010-01-16,3.24,-3.24,65,15.12,32.65,0.11,"meguro-ku",2010,"january"
2010-01-17,4.32,-4.32,58,10.8,32.75,0,"meguro-ku",2010,"january"
2010-01-18,4.32,-1.08,66,8.64,32.75,0,"meguro-ku",2010,"january"
2010-01-19,8.64,5.4,71,8.64,32.81,0,"meguro-ku",2010,"january"
2010-01-20,11.88,5.4,67,14.04,32.62,0,"meguro-ku",2010,"january"
2010-01-21,14.04,8.64,77,23.76,32.08,0.76,"meguro-ku",2010,"january"
2010-01-22,5.4,-1.08,60,14.04,32.36,0,"meguro-ku",2010,"january"
2010-01-23,5.4,1.08,73,10.8,32.3,0.11,"meguro-ku",2010,"january"
2010-01-24,6.48,1.08,65,10.8,32.49,0.11,"meguro-ku",2010,"january"
2010-01-25,8.64,2.16,63,10.8,32.33,0,"meguro-ku",2010,"january"
2010-01-26,5.4,-2.16,59,20.52,32.52,0,"meguro-ku",2010,"january"
2010-01-27,7.56,1.08,62,12.96,32.65,0,"meguro-ku",2010,"january"
2010-01-28,11.88,6.48,77,20.52,32.24,0,"meguro-ku",2010,"january"
2010-01-29,7.56,6.48,86,10.8,32.27,0.43,"meguro-ku",2010,"january"
2010-01-30,7.56,3.24,70,10.8,32.46,0.65,"meguro-ku",2010,"january"
2010-01-31,8.64,4.32,72,8.64,32.49,0,"meguro-ku",2010,"january"
2010-01-01,4.15,-2.07,66,9.33,30.74,0,"minato-ku",2010,"january"
2010-01-02,5.18,-1.04,63,7.26,30.89,0,"minato-ku",2010,"january"
2010-01-03,4.15,1.04,79,13.48,30.86,0,"minato-ku",2010,"january"
2010-01-04,5.18,0,70,10.37,31.04,0,"minato-ku",2010,"january"
2010-01-05,9.33,4.15,72,18.66,30.74,0.83,"minato-ku",2010,"january"
2010-01-06,5.18,-1.04,64,11.4,30.83,0,"minato-ku",2010,"january"
2010-01-07,6.22,-1.04,62,14.51,30.8,0,"minato-ku",2010,"january"
2010-01-08,6.22,0,67,12.44,30.98,0,"minato-ku",2010,"january"
2010-01-09,6.22,0,64,10.37,31.13,0,"minato-ku",2010,"january"
2010-01-10,6.22,0,68,13.48,31.16,0,"minato-ku",2010,"january"
2010-01-11,4.15,1.04,78,10.37,31.16,0,"minato-ku",2010,"january"
2010-01-12,4.15,2.07,88,8.29,30.89,2.18,"minato-ku",2010,"january"
2010-01-13,4.15,-1.04,71,16.59,30.74,0,"minato-ku",2010,"january"
2010-01-14,3.11,-4.15,63,8.29,31.1,0,"minato-ku",2010,"january"
2010-01-15,4.15,-1.04,69,5.18,31.23,0.1,"minato-ku",2010,"january"
2010-01-16,3.11,-3.11,65,14.51,31.35,0.1,"minato-ku",2010,"january"
2010-01-17,4.15,-4.15,58,10.37,31.44,0,"minato-ku",2010,"january"
2010-01-18,4.15,-1.04,66,8.29,31.44,0,"minato-ku",2010,"january"
2010-01-19,8.29,5.18,71,8.29,31.5,0,"minato-ku",2010,"january"
2010-01-20,11.4,5.18,67,13.48,31.32,0,"minato-ku",2010,"january"
2010-01-21,13.48,8.29,77,22.81,30.8,0.73,"minato-ku",2010,"january"
2010-01-22,5.18,-1.04,60,13.48,31.07,0,"minato-ku",2010,"january"
2010-01-23,5.18,1.04,73,10.37,31.01,0.1,"minato-ku",2010,"january"
2010-01-24,6.22,1.04,65,10.37,31.2,0.1,"minato-ku",2010,"january"
2010-01-25,8.29,2.07,63,10.37,31.04,0,"minato-ku",2010,"january"
2010-01-26,5.18,-2.07,59,19.7,31.23,0,"minato-ku",2010,"january"
2010-01-27,7.26,1.04,62,12.44,31.35,0,"minato-ku",2010,"january"
2010-01-28,11.4,6.22,77,19.7,30.95,0,"minato-ku",2010,"january"
2010-01-29,7.26,6.22,86,10.37,30.98,0.41,"minato-ku",2010,"january"
2010-01-30,7.26,3.11,70,10.37,31.16,0.62,"minato-ku",2010,"january"
2010-01-31,8.29,4.15,72,8.29,31.2,0,"minato-ku",2010,"january"
2010-01-01,4.18,-2.09,66,9.41,31,0,"nakano-ku",2010,"january"
2010-01-02,5.23,-1.05,63,7.32,31.15,0,"nakano-ku",2010,"january"
2010-01-03,4.18,1.05,79,13.59,31.12,0,"nakano-ku",2010,"january"
2010-01-04,5.23,0,70,10.46,31.31,0,"nakano-ku",2010,"january"
2010-01-05,9.41,4.18,72,18.82,31,0.84,"nakano-ku",2010,"january"
2010-01-06,5.23,-1.05,64,11.5,31.09,0,"nakano-ku",2010,"january"
2010-01-07,6.27,-1.05,62,14.64,31.06,0,"nakano-ku",2010,"january"
2010-01-08,6.27,0,67,12.55,31.24,0,"nakano-ku",2010,"january"
2010-01-09,6.27,0,64,10.46,31.4,0,"nakano-ku",2010,"january"
2010-01-10,6.27,0,68,13.59,31.43,0,"nakano-ku",2010,"january"
2010-01-11,4.18,1.05,78,10.46,31.43,0,"nakano-ku",2010,"january"
2010-01-12,4.18,2.09,88,8.36,31.15,2.2,"nakano-ku",2010,"january"
2010-01-13,4.18,-1.05,71,16.73,31,0,"nakano-ku",2010,"january"
2010-01-14,3.14,-4.18,63,8.36,31.37,0,"nakano-ku",2010,"january"
2010-01-15,4.18,-1.05,69,5.23,31.49,0.1,"nakano-ku",2010,"january"
2010-01-16,3.14,-3.14,65,14.64,31.61,0.1,"nakano-ku",2010,"january"
2010-01-17,4.18,-4.18,58,10.46,31.71,0,"nakano-ku",2010,"january"
2010-01-18,4.18,-1.05,66,8.36,31.71,0,"nakano-ku",2010,"january"
2010-01-19,8.36,5.23,71,8.36,31.77,0,"nakano-ku",2010,"january"
2010-01-20,11.5,5.23,67,13.59,31.58,0,"nakano-ku",2010,"january"
2010-01-21,13.59,8.36,77,23,31.06,0.73,"nakano-ku",2010,"january"
2010-01-22,5.23,-1.05,60,13.59,31.34,0,"nakano-ku",2010,"january"
2010-01-23,5.23,1.05,73,10.46,31.27,0.1,"nakano-ku",2010,"january"
2010-01-24,6.27,1.05,65,10.46,31.46,0.1,"nakano-ku",2010,"january"
2010-01-25,8.36,2.09,63,10.46,31.31,0,"nakano-ku",2010,"january"
2010-01-26,5.23,-2.09,59,19.86,31.49,0,"nakano-ku",2010,"january"
2010-01-27,7.32,1.05,62,12.55,31.61,0,"nakano-ku",2010,"january"
2010-01-28,11.5,6.27,77,19.86,31.21,0,"nakano-ku",2010,"january"
2010-01-29,7.32,6.27,86,10.46,31.24,0.42,"nakano-ku",2010,"january"
2010-01-30,7.32,3.14,70,10.46,31.43,0.63,"nakano-ku",2010,"january"
2010-01-31,8.36,4.18,72,8.36,31.46,0,"nakano-ku",2010,"january"
2010-01-01,4.31,-2.16,66,9.71,31.97,0,"nerima-ku",2010,"january"
2010-01-02,5.39,-1.08,63,7.55,32.13,0,"nerima-ku",2010,"january"
2010-01-03,4.31,1.08,79,14.02,32.1,0,"nerima-ku",2010,"january"
2010-01-04,5.39,0,70,10.78,32.29,0,"nerima-ku",2010,"january"
2010-01-05,9.71,4.31,72,19.41,31.97,0.86,"nerima-ku",2010,"january"
2010-01-06,5.39,-1.08,64,11.86,32.07,0,"nerima-ku",2010,"january"
2010-01-07,6.47,-1.08,62,15.1,32.04,0,"nerima-ku",2010,"january"
2010-01-08,6.47,0,67,12.94,32.23,0,"nerima-ku",2010,"january"
2010-01-09,6.47,0,64,10.78,32.39,0,"nerima-ku",2010,"january"
2010-01-10,6.47,0,68,14.02,32.42,0,"nerima-ku",2010,"january"
2010-01-11,4.31,1.08,78,10.78,32.42,0,"nerima-ku",2010,"january"
2010-01-12,4.31,2.16,88,8.63,32.13,2.26,"nerima-ku",2010,"january"
2010-01-13,4.31,-1.08,71,17.25,31.97,0,"nerima-ku",2010,"january"
2010-01-14,3.24,-4.31,63,8.63,32.35,0,"nerima-ku",2010,"january"
2010-01-15,4.31,-1.08,69,5.39,32.48,0.11,"nerima-ku",2010,"january"
2010-01-16,3.24,-3.24,65,15.1,32.61,0.11,"nerima-ku",2010,"january"
2010-01-17,4.31,-4.31,58,10.78,32.71,0,"nerima-ku",2010,"january"
2010-01-18,4.31,-1.08,66,8.63,32.71,0,"nerima-ku",2010,"january"
2010-01-19,8.63,5.39,71,8.63,32.77,0,"nerima-ku",2010,"january"
2010-01-20,11.86,5.39,67,14.02,32.58,0,"nerima-ku",2010,"january"
2010-01-21,14.02,8.63,77,23.72,32.04,0.75,"nerima-ku",2010,"january"
2010-01-22,5.39,-1.08,60,14.02,32.32,0,"nerima-ku",2010,"january"
2010-01-23,5.39,1.08,73,10.78,32.26,0.11,"nerima-ku",2010,"january"
2010-01-24,6.47,1.08,65,10.78,32.45,0.11,"nerima-ku",2010,"january"
2010-01-25,8.63,2.16,63,10.78,32.29,0,"nerima-ku",2010,"january"
2010-01-26,5.39,-2.16,59,20.49,32.48,0,"nerima-ku",2010,"january"
2010-01-27,7.55,1.08,62,12.94,32.61,0,"nerima-ku",2010,"january"
2010-01-28,11.86,6.47,77,20.49,32.2,0,"nerima-ku",2010,"january"
2010-01-29,7.55,6.47,86,10.78,32.23,0.43,"nerima-ku",2010,"january"
2010-01-30,7.55,3.24,70,10.78,32.42,0.65,"nerima-ku",2010,"january"
2010-01-31,8.63,4.31,72,8.63,32.45,0,"nerima-ku",2010,"january"
2010-01-01,4.13,-2.07,66,9.3,30.64,0,"ota-ku",2010,"january"
2010-01-02,5.17,-1.03,63,7.23,30.79,0,"ota-ku",2010,"january"
2010-01-03,4.13,1.03,79,13.43,30.76,0,"ota-ku",2010,"january"
2010-01-04,5.17,0,70,10.33,30.94,0,"ota-ku",2010,"january"
2010-01-05,9.3,4.13,72,18.6,30.64,0.83,"ota-ku",2010,"january"
2010-01-06,5.17,-1.03,64,11.37,30.73,0,"ota-ku",2010,"january"
2010-01-07,6.2,-1.03,62,14.47,30.7,0,"ota-ku",2010,"january"
2010-01-08,6.2,0,67,12.4,30.88,0,"ota-ku",2010,"january"
2010-01-09,6.2,0,64,10.33,31.03,0,"ota-ku",2010,"january"
2010-01-10,6.2,0,68,13.43,31.06,0,"ota-ku",2010,"january"
2010-01-11,4.13,1.03,78,10.33,31.06,0,"ota-ku",2010,"january"
2010-01-12,4.13,2.07,88,8.27,30.79,2.17,"ota-ku",2010,"january"
2010-01-13,4.13,-1.03,71,16.53,30.64,0,"ota-ku",2010,"january"
2010-01-14,3.1,-4.13,63,8.27,31,0,"ota-ku",2010,"january"
2010-01-15,4.13,-1.03,69,5.17,31.12,0.1,"ota-ku",2010,"january"
2010-01-16,3.1,-3.1,65,14.47,31.25,0.1,"ota-ku",2010,"january"
2010-01-17,4.13,-4.13,58,10.33,31.34,0,"ota-ku",2010,"january"
2010-01-18,4.13,-1.03,66,8.27,31.34,0,"ota-ku",2010,"january"
2010-01-19,8.27,5.17,71,8.27,31.4,0,"ota-ku",2010,"january"
2010-01-20,11.37,5.17,67,13.43,31.22,0,"ota-ku",2010,"january"
2010-01-21,13.43,8.27,77,22.73,30.7,0.72,"ota-ku",2010,"january"
2010-01-22,5.17,-1.03,60,13.43,30.97,0,"ota-ku",2010,"january"
2010-01-23,5.17,1.03,73,10.33,30.91,0.1,"ota-ku",2010,"january"
2010-01-24,6.2,1.03,65,10.33,31.09,0.1,"ota-ku",2010,"january"
2010-01-25,8.27,2.07,63,10.33,30.94,0,"ota-ku",2010,"january"
2010-01-26,5.17,-2.07,59,19.63,31.12,0,"ota-ku",2010,"january"
2010-01-27,7.23,1.03,62,12.4,31.25,0,"ota-ku",2010,"january"
2010-01-28,11.37,6.2,77,19.63,30.85,0,"ota-ku",2010,"january"
2010-01-29,7.23,6.2,86,10.33,30.88,0.41,"ota-ku",2010,"january"
2010-01-30,7.23,3.1,70,10.33,31.06,0.62,"ota-ku",2010,"january"
2010-01-31,8.27,4.13,72,8.27,31.09,0,"ota-ku",2010,"january"
2010-01-01,3.99,-1.99,66,8.97,29.54,0,"setagaya-ku",2010,"january"
2010-01-02,4.98,-1,63,6.98,29.69,0,"setagaya-ku",2010,"january"
2010-01-03,3.99,1,79,12.95,29.66,0,"setagaya-ku",2010,"january"
2010-01-04,4.98,0,70,9.96,29.84,0,"setagaya-ku",2010,"january"
2010-01-05,8.97,3.99,72,17.94,29.54,0.8,"setagaya-ku",2010,"january"
2010-01-06,4.98,-1,64,10.96,29.63,0,"setagaya-ku",2010,"january"
2010-01-07,5.98,-1,62,13.95,29.6,0,"setagaya-ku",2010,"january"
2010-01-08,5.98,0,67,11.96,29.78,0,"setagaya-ku",2010,"january"
2010-01-09,5.98,0,64,9.96,29.93,0,"setagaya-ku",2010,"january"
2010-01-10,5.98,0,68,12.95,29.96,0,"setagaya-ku",2010,"january"
2010-01-11,3.99,1,78,9.96,29.96,0,"setagaya-ku",2010,"january"
2010-01-12,3.99,1.99,88,7.97,29.69,2.09,"setagaya-ku",2010,"january"
2010-01-13,3.99,-1,71,15.94,29.54,0,"setagaya-ku",2010,"january"
2010-01-14,2.99,-3.99,63,7.97,29.9,0,"setagaya-ku",2010,"january"
2010-01-15,3.99,-1,69,4.98,30.02,0.1,"setagaya-ku",2010,"january"
2010-01-16,2.99,-2.99,65,13.95,30.13,0.1,"setagaya-ku",2010,"january"
2010-01-17,3.99,-3.99,58,9.96,30.22,0,"setagaya-ku",2010,"january"
2010-01-18,3.99,-1,66,7.97,30.22,0,"setagaya-ku",2010,"january"
2010-01-19,7.97,4.98,71,7.97,30.28,0,"setagaya-ku",2010,"january"
2010-01-20,10.96,4.98,67,12.95,30.1,0,"setagaya-ku",2010,"january"
2010-01-21,12.95,7.97,77,21.92,29.6,0.7,"setagaya-ku",2010,"january"
2010-01-22,4.98,-1,60,12.95,29.87,0,"setagaya-ku",2010,"january"
2010-01-23,4.98,1,73,9.96,29.81,0.1,"setagaya-ku",2010,"january"
2010-01-24,5.98,1,65,9.96,29.99,0.1,"setagaya-ku",2010,"january"
2010-01-25,7.97,1.99,63,9.96,29.84,0,"setagaya-ku",2010,"january"
2010-01-26,4.98,-1.99,59,18.93,30.02,0,"setagaya-ku",2010,"january"
2010-01-27,6.98,1,62,11.96,30.13,0,"setagaya-ku",2010,"january"
2010-01-28,10.96,5.98,77,18.93,29.75,0,"setagaya-ku",2010,"january"
2010-01-29,6.98,5.98,86,9.96,29.78,0.4,"setagaya-ku",2010,"january"
2010-01-30,6.98,2.99,70,9.96,29.96,0.6,"setagaya-ku",2010,"january"
2010-01-31,7.97,3.99,72,7.97,29.99,0,"setagaya-ku",2010,"january"
2010-01-01,4.14,-2.07,66,9.32,30.69,0,"shibuya-ku",2010,"january"
2010-01-02,5.18,-1.04,63,7.25,30.84,0,"shibuya-ku",2010,"january"
2010-01-03,4.14,1.04,79,13.46,30.81,0,"shibuya-ku",2010,"january"
2010-01-04,5.18,0,70,10.35,31,0,"shibuya-ku",2010,"january"
2010-01-05,9.32,4.14,72,18.63,30.69,0.83,"shibuya-ku",2010,"january"
2010-01-06,5.18,-1.04,64,11.39,30.78,0,"shibuya-ku",2010,"january"
2010-01-07,6.21,-1.04,62,14.49,30.75,0,"shibuya-ku",2010,"january"
2010-01-08,6.21,0,67,12.42,30.94,0,"shibuya-ku",2010,"january"
2010-01-09,6.21,0,64,10.35,31.09,0,"shibuya-ku",2010,"january"
2010-01-10,6.21,0,68,13.46,31.12,0,"shibuya-ku",2010,"january"
2010-01-11,4.14,1.04,78,10.35,31.12,0,"shibuya-ku",2010,"january"
2010-01-12,4.14,2.07,88,8.28,30.84,2.17,"shibuya-ku",2010,"january"
2010-01-13,4.14,-1.04,71,16.56,30.69,0,"shibuya-ku",2010,"january"
2010-01-14,3.11,-4.14,63,8.28,31.06,0,"shibuya-ku",2010,"january"
2010-01-15,4.14,-1.04,69,5.18,31.18,0.1,"shibuya-ku",2010,"january"
2010-01-16,3.11,-3.11,65,14.49,31.3,0.1,"shibuya-ku",2010,"january"
2010-01-17,4.14,-4.14,58,10.35,31.39,0,"shibuya-ku",2010,"january"
2010-01-18,4.14,-1.04,66,8.28,31.39,0,"shibuya-ku",2010,"january"
2010-01-19,8.28,5.18,71,8.28,31.46,0,"shibuya-ku",2010,"january"
2010-01-20,11.39,5.18,67,13.46,31.27,0,"shibuya-ku",2010,"january"
2010-01-21,13.46,8.28,77,22.77,30.75,0.72,"shibuya-ku",2010,"january"
2010-01-22,5.18,-1.04,60,13.46,31.03,0,"shibuya-ku",2010,"january"
2010-01-23,5.18,1.04,73,10.35,30.97,0.1,"shibuya-ku",2010,"january"
2010-01-24,6.21,1.04,65,10.35,31.15,0.1,"shibuya-ku",2010,"january"
2010-01-25,8.28,2.07,63,10.35,31,0,"shibuya-ku",2010,"january"
2010-01-26,5.18,-2.07,59,19.67,31.18,0,"shibuya-ku",2010,"january"
2010-01-27,7.25,1.04,62,12.42,31.3,0,"shibuya-ku",2010,"january"
2010-01-28,11.39,6.21,77,19.67,30.91,0,"shibuya-ku",2010,"january"
2010-01-29,7.25,6.21,86,10.35,30.94,0.41,"shibuya-ku",2010,"january"
2010-01-30,7.25,3.11,70,10.35,31.12,0.62,"shibuya-ku",2010,"january"
2010-01-31,8.28,4.14,72,8.28,31.15,0,"shibuya-ku",2010,"january"
2010-01-01,4.16,-2.08,66,9.35,30.81,0,"shinagawa-ku",2010,"january"
2010-01-02,5.2,-1.04,63,7.27,30.96,0,"shinagawa-ku",2010,"january"
2010-01-03,4.16,1.04,79,13.51,30.93,0,"shinagawa-ku",2010,"january"
2010-01-04,5.2,0,70,10.39,31.11,0,"shinagawa-ku",2010,"january"
2010-01-05,9.35,4.16,72,18.7,30.81,0.83,"shinagawa-ku",2010,"january"
2010-01-06,5.2,-1.04,64,11.43,30.9,0,"shinagawa-ku",2010,"january"
2010-01-07,6.23,-1.04,62,14.55,30.87,0,"shinagawa-ku",2010,"january"
2010-01-08,6.23,0,67,12.47,31.05,0,"shinagawa-ku",2010,"january"
2010-01-09,6.23,0,64,10.39,31.21,0,"shinagawa-ku",2010,"january"
2010-01-10,6.23,0,68,13.51,31.24,0,"shinagawa-ku",2010,"january"
2010-01-11,4.16,1.04,78,10.39,31.24,0,"shinagawa-ku",2010,"january"
2010-01-12,4.16,2.08,88,8.31,30.96,2.18,"shinagawa-ku",2010,"january"
2010-01-13,4.16,-1.04,71,16.63,30.81,0,"shinagawa-ku",2010,"january"
2010-01-14,3.12,-4.16,63,8.31,31.18,0,"shinagawa-ku",2010,"january"
2010-01-15,4.16,-1.04,69,5.2,31.3,0.1,"shinagawa-ku",2010,"january"
2010-01-16,3.12,-3.12,65,14.55,31.42,0.1,"shinagawa-ku",2010,"january"
2010-01-17,4.16,-4.16,58,10.39,31.51,0,"shinagawa-ku",2010,"january"
2010-01-18,4.16,-1.04,66,8.31,31.51,0,"shinagawa-ku",2010,"january"
2010-01-19,8.31,5.2,71,8.31,31.57,0,"shinagawa-ku",2010,"january"
2010-01-20,11.43,5.2,67,13.51,31.39,0,"shinagawa-ku",2010,"january"
2010-01-21,13.51,8.31,77,22.86,30.87,0.73,"shinagawa-ku",2010,"january"
2010-01-22,5.2,-1.04,60,13.51,31.14,0,"shinagawa-ku",2010,"january"
2010-01-23,5.2,1.04,73,10.39,31.08,0.1,"shinagawa-ku",2010,"january"
2010-01-24,6.23,1.04,65,10.39,31.27,0.1,"shinagawa-ku",2010,"january"
2010-01-25,8.31,2.08,63,10.39,31.11,0,"shinagawa-ku",2010,"january"
2010-01-26,5.2,-2.08,59,19.74,31.3,0,"shinagawa-ku",2010,"january"
2010-01-27,7.27,1.04,62,12.47,31.42,0,"shinagawa-ku",2010,"january"
2010-01-28,11.43,6.23,77,19.74,31.02,0,"shinagawa-ku",2010,"january"
2010-01-29,7.27,6.23,86,10.39,31.05,0.42,"shinagawa-ku",2010,"january"
2010-01-30,7.27,3.12,70,10.39,31.24,0.62,"shinagawa-ku",2010,"january"
2010-01-31,8.31,4.16,72,8.31,31.27,0,"shinagawa-ku",2010,"january"
2010-01-01,4.27,-2.13,66,9.6,31.63,0,"shinjuku-ku",2010,"january"
2010-01-02,5.33,-1.07,63,7.47,31.79,0,"shinjuku-ku",2010,"january"
2010-01-03,4.27,1.07,79,13.87,31.75,0,"shinjuku-ku",2010,"january"
2010-01-04,5.33,0,70,10.67,31.94,0,"shinjuku-ku",2010,"january"
2010-01-05,9.6,4.27,72,19.2,31.63,0.85,"shinjuku-ku",2010,"january"
2010-01-06,5.33,-1.07,64,11.73,31.72,0,"shinjuku-ku",2010,"january"
2010-01-07,6.4,-1.07,62,14.94,31.69,0,"shinjuku-ku",2010,"january"
2010-01-08,6.4,0,67,12.8,31.88,0,"shinjuku-ku",2010,"january"
2010-01-09,6.4,0,64,10.67,32.04,0,"shinjuku-ku",2010,"january"
2010-01-10,6.4,0,68,13.87,32.07,0,"shinjuku-ku",2010,"january"
2010-01-11,4.27,1.07,78,10.67,32.07,0,"shinjuku-ku",2010,"january"
2010-01-12,4.27,2.13,88,8.53,31.79,2.24,"shinjuku-ku",2010,"january"
2010-01-13,4.27,-1.07,71,17.07,31.63,0,"shinjuku-ku",2010,"january"
2010-01-14,3.2,-4.27,63,8.53,32.01,0,"shinjuku-ku",2010,"january"
2010-01-15,4.27,-1.07,69,5.33,32.13,0.11,"shinjuku-ku",2010,"january"
2010-01-16,3.2,-3.2,65,14.94,32.26,0.11,"shinjuku-ku",2010,"january"
2010-01-17,4.27,-4.27,58,10.67,32.35,0,"shinjuku-ku",2010,"january"
2010-01-18,4.27,-1.07,66,8.53,32.35,0,"shinjuku-ku",2010,"january"
2010-01-19,8.53,5.33,71,8.53,32.42,0,"shinjuku-ku",2010,"january"
2010-01-20,11.73,5.33,67,13.87,32.23,0,"shinjuku-ku",2010,"january"
2010-01-21,13.87,8.53,77,23.47,31.69,0.75,"shinjuku-ku",2010,"january"
2010-01-22,5.33,-1.07,60,13.87,31.98,0,"shinjuku-ku",2010,"january"
2010-01-23,5.33,1.07,73,10.67,31.91,0.11,"shinjuku-ku",2010,"january"
2010-01-24,6.4,1.07,65,10.67,32.1,0.11,"shinjuku-ku",2010,"january"
2010-01-25,8.53,2.13,63,10.67,31.94,0,"shinjuku-ku",2010,"january"
2010-01-26,5.33,-2.13,59,20.27,32.13,0,"shinjuku-ku",2010,"january"
2010-01-27,7.47,1.07,62,12.8,32.26,0,"shinjuku-ku",2010,"january"
2010-01-28,11.73,6.4,77,20.27,31.85,0,"shinjuku-ku",2010,"january"
2010-01-29,7.47,6.4,86,10.67,31.88,0.43,"shinjuku-ku",2010,"january"
2010-01-30,7.47,3.2,70,10.67,32.07,0.64,"shinjuku-ku",2010,"january"
2010-01-31,8.53,4.27,72,8.53,32.1,0,"shinjuku-ku",2010,"january"
2010-01-01,4.05,-2.03,66,9.11,30.02,0,"suginami-ku",2010,"january"
2010-01-02,5.06,-1.01,63,7.09,30.17,0,"suginami-ku",2010,"january"
2010-01-03,4.05,1.01,79,13.16,30.14,0,"suginami-ku",2010,"january"
2010-01-04,5.06,0,70,10.13,30.32,0,"suginami-ku",2010,"january"
2010-01-05,9.11,4.05,72,18.23,30.02,0.81,"suginami-ku",2010,"january"
2010-01-06,5.06,-1.01,64,11.14,30.11,0,"suginami-ku",2010,"january"
2010-01-07,6.08,-1.01,62,14.18,30.08,0,"suginami-ku",2010,"january"
2010-01-08,6.08,0,67,12.15,30.26,0,"suginami-ku",2010,"january"
2010-01-09,6.08,0,64,10.13,30.41,0,"suginami-ku",2010,"january"
2010-01-10,6.08,0,68,13.16,30.44,0,"suginami-ku",2010,"january"
2010-01-11,4.05,1.01,78,10.13,30.44,0,"suginami-ku",2010,"january"
2010-01-12,4.05,2.03,88,8.1,30.17,2.13,"suginami-ku",2010,"january"
2010-01-13,4.05,-1.01,71,16.2,30.02,0,"suginami-ku",2010,"january"
2010-01-14,3.04,-4.05,63,8.1,30.38,0,"suginami-ku",2010,"january"
2010-01-15,4.05,-1.01,69,5.06,30.5,0.1,"suginami-ku",2010,"january"
2010-01-16,3.04,-3.04,65,14.18,30.62,0.1,"suginami-ku",2010,"january"
2010-01-17,4.05,-4.05,58,10.13,30.71,0,"suginami-ku",2010,"january"
2010-01-18,4.05,-1.01,66,8.1,30.71,0,"suginami-ku",2010,"january"
2010-01-19,8.1,5.06,71,8.1,30.77,0,"suginami-ku",2010,"january"
2010-01-20,11.14,5.06,67,13.16,30.59,0,"suginami-ku",2010,"january"
2010-01-21,13.16,8.1,77,22.28,30.08,0.71,"suginami-ku",2010,"january"
2010-01-22,5.06,-1.01,60,13.16,30.35,0,"suginami-ku",2010,"january"
2010-01-23,5.06,1.01,73,10.13,30.29,0.1,"suginami-ku",2010,"january"
2010-01-24,6.08,1.01,65,10.13,30.47,0.1,"suginami-ku",2010,"january"
2010-01-25,8.1,2.03,63,10.13,30.32,0,"suginami-ku",2010,"january"
2010-01-26,5.06,-2.03,59,19.24,30.5,0,"suginami-ku",2010,"january"
2010-01-27,7.09,1.01,62,12.15,30.62,0,"suginami-ku",2010,"january"
2010-01-28,11.14,6.08,77,19.24,30.23,0,"suginami-ku",2010,"january"
2010-01-29,7.09,6.08,86,10.13,30.26,0.41,"suginami-ku",2010,"january"
2010-01-30,7.09,3.04,70,10.13,30.44,0.61,"suginami-ku",2010,"january"
2010-01-31,8.1,4.05,72,8.1,30.47,0,"suginami-ku",2010,"january"
2010-01-01,4.14,-2.07,66,9.32,30.71,0,"sumida-ku",2010,"january"
2010-01-02,5.18,-1.04,63,7.25,30.86,0,"sumida-ku",2010,"january"
2010-01-03,4.14,1.04,79,13.46,30.83,0,"sumida-ku",2010,"january"
2010-01-04,5.18,0,70,10.36,31.01,0,"sumida-ku",2010,"january"
2010-01-05,9.32,4.14,72,18.64,30.71,0.83,"sumida-ku",2010,"january"
2010-01-06,5.18,-1.04,64,11.39,30.8,0,"sumida-ku",2010,"january"
2010-01-07,6.21,-1.04,62,14.5,30.77,0,"sumida-ku",2010,"january"
2010-01-08,6.21,0,67,12.43,30.95,0,"sumida-ku",2010,"january"
2010-01-09,6.21,0,64,10.36,31.1,0,"sumida-ku",2010,"january"
2010-01-10,6.21,0,68,13.46,31.13,0,"sumida-ku",2010,"january"
2010-01-11,4.14,1.04,78,10.36,31.13,0,"sumida-ku",2010,"january"
2010-01-12,4.14,2.07,88,8.29,30.86,2.17,"sumida-ku",2010,"january"
2010-01-13,4.14,-1.04,71,16.57,30.71,0,"sumida-ku",2010,"january"
2010-01-14,3.11,-4.14,63,8.29,31.07,0,"sumida-ku",2010,"january"
2010-01-15,4.14,-1.04,69,5.18,31.2,0.1,"sumida-ku",2010,"january"
2010-01-16,3.11,-3.11,65,14.5,31.32,0.1,"sumida-ku",2010,"january"
2010-01-17,4.14,-4.14,58,10.36,31.41,0,"sumida-ku",2010,"january"
2010-01-18,4.14,-1.04,66,8.29,31.41,0,"sumida-ku",2010,"january"
2010-01-19,8.29,5.18,71,8.29,31.47,0,"sumida-ku",2010,"january"
2010-01-20,11.39,5.18,67,13.46,31.29,0,"sumida-ku",2010,"january"
2010-01-21,13.46,8.29,77,22.79,30.77,0.72,"sumida-ku",2010,"january"
2010-01-22,5.18,-1.04,60,13.46,31.04,0,"sumida-ku",2010,"january"
2010-01-23,5.18,1.04,73,10.36,30.98,0.1,"sumida-ku",2010,"january"
2010-01-24,6.21,1.04,65,10.36,31.17,0.1,"sumida-ku",2010,"january"
2010-01-25,8.29,2.07,63,10.36,31.01,0,"sumida-ku",2010,"january"
